Id,Age,Height_Cm,Weight_Kgs,Overall_Rating,Potential,Value_Euro,International_Reputation(1-5),Skill_Moves(1-5),Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,Freekick_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing_Tackle,Sliding_Tackle,Gk_Diving,Gk_Handling,Gk_Kicking,Gk_Positioning,Gk_Reflexes
240778,20,187.96,73.9,60,75,450000,1,2,36,67,69,53,44,57,48,39,40,56,54,53,54,54,57,63,65,50,56,57,39,19,57,54,76,56,19,22,18,11,15,9,6,6
240010,22,185.42,83,60,69,280000,1,2,25,18,62,33,20,23,20,28,22,33,51,56,51,61,52,34,64,64,74,16,46,59,25,32,32,63,64,62,55,11,7,7,8,9
238474,20,154.94,72.1,60,70,350000,1,3,46,55,43,60,52,65,49,41,51,64,66,68,63,59,74,57,54,53,32,55,35,19,52,59,57,53,25,19,19,14,7,15,6,15
225674,21,175.26,69.9,60,67,290000,1,2,49,42,60,62,38,59,31,38,55,61,70,70,72,54,74,62,61,82,63,50,50,47,50,61,47,48,55,61,62,12,14,7,15,13
217994,23,193.04,83.9,60,68,230000,1,1,14,13,13,27,14,13,18,17,22,18,45,43,38,57,44,20,52,33,67,14,22,23,11,42,19,42,13,15,13,57,60,58,60,58
244395,23,175.26,68,60,66,280000,1,3,56,52,35,55,40,65,45,48,32,62,85,80,76,43,82,60,36,57,41,63,32,22,57,56,46,62,27,31,34,13,5,6,15,14
239275,22,195.58,83,60,66,210000,1,1,13,7,11,25,8,9,11,13,15,11,17,23,28,57,23,23,38,28,70,9,23,6,5,23,18,40,15,13,12,58,61,58,61,59
247466,17,190.5,71.2,60,78,375000,1,2,42,39,66,68,36,52,41,47,55,57,63,56,50,56,54,56,60,58,64,34,68,50,36,52,56,46,48,70,54,13,8,6,12,12
242346,21,170.18,66.2,60,73,400000,1,2,55,45,60,63,40,57,43,42,61,58,66,68,58,62,77,62,59,64,48,35,60,48,58,54,51,57,40,48,58,5,12,12,7,8
240810,20,175.26,68,60,78,450000,1,2,58,56,51,53,53,62,56,45,48,64,79,77,65,52,70,64,46,55,44,45,39,22,51,54,61,59,23,31,34,12,12,12,6,7
242857,21,190.5,84.8,60,74,425000,1,2,29,24,58,42,24,24,21,26,27,39,55,61,39,60,39,33,70,59,86,18,63,60,28,43,36,41,45,59,58,7,9,15,11,13
246952,20,190.5,82.1,60,71,300000,1,2,31,29,56,37,27,31,27,35,31,38,64,62,48,47,47,46,72,57,77,25,57,56,30,28,48,45,58,65,64,13,9,7,11,5
244904,22,154.94,72.1,60,68,270000,1,2,40,24,60,54,32,29,30,29,53,49,68,69,57,59,66,42,73,59,59,42,55,54,31,28,52,58,57,64,63,6,9,7,12,14
242344,19,154.94,79.8,60,74,450000,1,2,59,31,58,64,33,59,37,35,62,62,75,75,69,59,71,65,68,60,75,45,68,58,53,54,45,49,58,64,56,8,8,10,13,11
233128,21,172.72,68.9,60,68,300000,1,3,56,53,43,56,47,60,53,41,50,59,75,76,76,51,74,55,55,72,60,52,41,41,55,56,55,56,40,44,41,11,14,8,6,6
243623,26,182.88,81.2,60,63,260000,1,2,26,57,57,47,53,62,41,45,42,56,82,82,60,49,56,57,59,65,68,51,33,16,62,41,64,50,31,13,11,13,8,14,7,11
242599,27,182.88,76.2,60,60,220000,1,2,60,40,50,58,39,60,49,43,53,61,76,78,71,51,62,38,70,68,56,35,43,57,55,52,40,50,59,59,57,13,11,12,7,10
247206,29,185.42,88,60,60,210000,1,3,58,56,51,60,58,58,53,34,55,59,69,67,62,58,49,62,57,59,75,61,73,38,59,55,52,46,42,43,45,8,7,12,14,7
240038,19,152.4,82.1,60,72,375000,1,4,36,61,47,60,58,73,57,45,50,61,67,69,77,54,78,54,59,54,58,51,38,20,53,56,54,56,14,15,39,8,6,12,10,8
246949,21,175.26,72.1,60,71,350000,1,2,39,63,52,49,52,58,33,27,30,58,71,64,64,49,78,64,69,56,52,51,39,16,63,48,59,59,12,15,13,14,12,6,11,7
212133,24,175.26,64.9,60,64,270000,1,2,61,45,52,61,46,59,68,64,62,61,69,66,67,57,82,58,61,51,46,53,40,53,58,61,43,57,42,54,52,9,14,6,13,15
187336,35,195.58,94.8,60,60,80000,1,1,14,13,16,22,13,12,15,14,38,17,21,31,18,51,26,36,35,42,70,15,45,17,14,34,13,37,20,17,19,62,53,56,58,69
244680,20,175.26,68,60,75,450000,1,2,54,48,41,62,53,61,48,42,56,61,74,69,87,52,87,53,54,53,42,47,49,48,50,56,49,53,43,43,44,14,11,7,13,14
244424,20,185.42,74.8,60,74,450000,1,2,32,39,46,63,30,52,34,38,56,58,55,56,53,66,58,42,59,50,57,55,55,63,48,68,38,41,52,59,56,8,9,13,6,14
243144,24,185.42,74.8,60,67,250000,1,2,30,22,60,35,23,23,24,30,27,43,60,59,48,48,56,42,65,67,72,30,53,56,25,32,36,40,60,65,66,7,11,14,9,11
195013,27,182.88,71.2,60,60,180000,1,2,58,42,55,60,33,49,42,36,56,59,52,53,50,56,52,52,78,66,55,15,56,58,50,51,47,56,58,62,61,16,13,10,12,6
246725,31,182.88,83.9,60,60,130000,1,1,8,6,10,25,3,10,10,15,31,23,20,30,35,55,25,18,55,30,61,8,29,8,5,48,18,35,9,10,9,62,55,61,61,60
243397,19,187.96,78,60,75,350000,1,1,12,10,12,25,9,12,11,14,24,13,22,31,38,57,45,17,54,40,45,7,28,13,7,50,13,40,10,14,13,61,64,62,55,57
235205,23,152.4,76.2,60,67,240000,1,2,46,29,56,49,54,58,40,41,40,35,80,74,57,60,70,28,63,72,67,33,59,56,48,40,41,56,57,62,67,13,14,11,14,11
202949,30,152.4,72.1,60,60,150000,1,2,55,56,53,56,31,57,43,43,51,56,75,74,63,58,71,55,68,70,67,40,55,56,59,49,41,55,53,57,56,7,10,8,10,16
242628,17,170.18,68,60,80,375000,1,2,49,39,41,57,25,64,49,27,39,62,82,85,86,57,74,45,60,56,41,35,54,51,55,45,39,58,61,60,57,12,9,6,11,8
104900,39,187.96,88.9,60,60,10000,1,1,12,10,10,22,10,9,10,9,25,15,24,28,31,65,37,36,54,29,75,9,37,18,9,39,12,50,7,11,12,54,63,38,62,60
244419,22,152.4,73,60,67,250000,1,3,55,41,53,52,33,62,51,46,51,57,75,67,63,62,70,35,61,65,59,40,53,58,57,53,42,47,57,57,54,13,15,7,11,10
229571,23,182.88,74.8,60,66,240000,1,2,53,28,39,54,28,56,39,29,51,53,76,79,63,55,62,30,59,68,69,26,64,56,45,45,35,59,57,62,59,12,10,13,13,11
246722,25,175.26,64,60,65,270000,1,2,45,53,45,61,47,57,39,49,57,59,68,72,70,64,79,55,63,68,39,48,69,34,57,54,39,58,28,34,44,9,13,15,6,9
241858,19,182.88,84.8,60,79,375000,1,2,32,27,56,53,28,47,36,29,48,51,53,52,48,48,55,41,64,55,76,35,60,56,33,40,44,44,65,57,56,6,11,11,14,9
222402,26,175.26,69.9,60,63,220000,1,2,54,51,56,60,28,55,42,42,54,55,80,76,77,49,82,50,72,68,65,52,65,56,49,37,40,41,60,58,57,15,11,12,14,15
197597,30,182.88,73.9,60,60,200000,1,2,48,53,46,64,16,62,55,43,60,65,70,61,66,63,62,61,61,54,69,20,71,57,55,55,42,50,42,66,63,16,14,9,9,11
238044,23,172.72,74.8,60,67,240000,1,2,55,28,47,49,28,54,26,28,41,49,77,77,59,59,76,27,67,72,72,25,48,57,50,41,33,46,55,58,58,9,11,8,11,7
245979,28,154.94,74.8,60,61,,1,2,47,26,62,60,27,42,34,39,57,45,57,56,57,59,63,47,56,69,75,27,51,59,36,44,41,45,65,65,64,10,13,9,14,9
242139,26,152.4,64.9,60,61,250000,1,2,55,56,42,60,55,58,56,37,56,61,70,65,65,61,78,56,52,63,54,48,57,25,54,53,53,46,32,22,25,8,9,10,7,11
218587,23,182.88,66.2,60,71,300000,1,2,47,31,57,56,31,43,49,29,55,53,62,65,58,51,60,39,57,68,65,29,55,51,47,45,38,47,62,64,61,15,10,15,12,8
241114,23,187.96,73,60,67,300000,1,3,46,59,50,56,49,62,33,33,52,62,78,77,58,48,63,60,63,58,65,51,68,22,57,49,58,47,32,21,20,12,8,14,14,9
225498,21,154.94,73.9,60,68,260000,1,2,54,40,54,61,36,60,42,33,59,61,69,68,67,55,68,50,70,72,65,41,65,55,52,58,41,54,57,59,56,1,1,1,1,1
139482,35,154.94,73,60,60,100000,1,2,51,51,59,60,54,56,52,47,57,57,68,66,68,61,70,57,75,75,72,51,64,62,50,57,51,53,61,61,57,8,7,9,14,7
244953,24,170.18,64.9,60,66,280000,1,2,57,52,54,62,43,58,45,48,59,60,67,64,55,60,78,62,61,66,45,49,64,54,60,57,41,49,48,48,50,7,10,8,12,13
240857,21,170.18,69.9,60,72,325000,1,2,46,39,48,63,43,63,40,44,59,62,62,65,71,54,77,54,53,67,69,43,43,62,39,32,45,59,56,60,54,11,12,13,7,12
173785,31,154.94,76.2,60,60,190000,1,2,48,36,53,64,45,50,50,42,62,64,63,75,71,63,61,56,74,74,74,51,72,63,49,49,58,58,54,60,55,9,11,7,9,6
226521,21,152.4,78,60,71,350000,1,2,64,48,51,68,45,61,69,58,67,62,66,64,71,47,71,65,84,79,63,63,71,45,39,53,56,52,54,48,51,16,12,15,7,11
242136,25,182.88,76.2,60,66,280000,1,2,43,46,56,64,31,64,43,40,59,62,69,71,70,60,60,53,60,63,67,50,69,55,51,57,43,49,44,58,54,11,13,10,8,10
233176,20,165.1,60.8,60,70,325000,1,4,52,49,30,57,47,71,45,30,58,70,77,81,89,62,92,57,90,62,34,49,33,61,51,51,53,55,51,55,33,10,14,12,6,6
232920,21,172.72,72.1,60,74,400000,1,2,53,37,56,55,42,53,53,35,51,55,77,83,60,54,68,49,62,72,59,40,55,55,53,54,35,55,54,58,55,14,12,5,12,8
222168,22,185.42,82.1,60,71,350000,1,2,41,63,58,49,47,58,36,31,32,58,68,67,65,52,68,56,61,51,69,53,48,19,56,49,56,47,32,14,18,12,14,8,16,9
247511,22,154.94,76.2,60,68,260000,1,2,57,28,41,56,26,58,51,32,43,54,81,85,71,51,63,42,77,80,72,21,53,49,42,57,37,51,43,52,58,10,12,10,13,7
207603,24,187.96,72.1,60,67,250000,1,2,25,23,62,33,23,18,22,23,28,32,58,61,36,53,63,37,81,70,67,18,65,54,25,29,41,53,57,64,60,10,9,10,15,15
241394,19,170.18,82.1,60,79,425000,1,2,49,57,55,54,52,58,51,34,43,57,87,88,73,53,68,53,73,58,73,53,57,18,53,43,61,51,12,19,13,7,7,13,10,13
243185,20,195.58,88,60,68,250000,1,2,36,16,53,46,28,34,24,29,51,45,53,64,44,56,40,40,51,54,80,25,65,57,22,35,42,48,56,61,59,9,13,12,14,9
232944,21,152.4,62.1,60,67,250000,1,2,52,27,41,52,20,46,34,27,42,49,81,79,76,57,70,29,63,67,60,25,58,58,46,31,38,44,54,65,55,13,9,8,10,5
230640,23,187.96,76.2,60,67,300000,1,2,44,59,61,51,51,59,44,32,42,54,78,74,65,51,55,64,63,61,66,60,30,17,52,46,62,54,14,19,18,9,6,12,8,11
245999,18,175.26,63,60,80,400000,1,3,58,54,42,57,47,62,57,46,49,62,74,72,72,57,80,58,51,48,43,50,43,19,58,54,53,61,24,25,28,14,12,10,6,9
241647,26,172.72,68,60,61,200000,1,2,55,41,38,60,33,55,47,25,54,58,69,72,65,55,77,44,61,67,59,49,71,58,53,52,33,55,58,60,59,7,6,11,11,13
235247,21,154.94,73,60,74,450000,1,2,39,62,57,57,44,52,41,55,41,54,64,72,59,52,63,58,62,55,60,59,32,16,63,52,64,52,17,19,19,11,8,9,9,9
232687,25,172.72,68.9,60,64,220000,1,2,70,26,42,55,29,54,55,30,44,52,78,75,65,57,80,33,57,63,61,26,56,50,42,32,39,50,52,59,60,8,6,13,12,12
231663,20,154.94,71.2,60,75,450000,1,3,57,54,40,60,54,63,58,58,57,64,67,63,60,57,68,58,53,48,58,59,34,46,52,58,59,59,52,46,44,5,9,14,13,9
244718,27,190.5,88,60,60,230000,1,2,28,63,66,42,50,60,40,32,30,48,55,61,51,56,33,62,70,46,83,60,32,13,55,50,68,42,13,14,18,7,9,14,11,12
242158,22,170.18,69.9,60,70,325000,1,2,49,61,43,61,32,57,40,46,58,61,70,74,69,62,73,61,59,51,58,50,64,51,62,58,49,55,48,57,55,14,14,13,9,8
240109,21,182.88,83.9,60,73,350000,1,2,33,29,55,33,26,42,30,31,35,49,55,55,54,49,52,45,70,62,76,21,50,54,24,29,42,45,65,65,64,9,11,8,7,12
210925,28,170.18,66.2,60,60,220000,1,3,51,61,45,65,56,66,42,31,62,63,61,59,68,62,69,52,60,65,66,60,52,40,61,55,63,60,35,17,13,7,10,11,11,9
246764,19,175.26,68,60,76,425000,1,3,46,46,50,62,41,61,56,46,59,63,67,69,70,63,74,60,73,69,42,43,56,52,43,61,49,59,54,52,51,7,5,5,8,11
241388,20,195.58,97.1,60,76,375000,1,1,12,9,12,18,6,11,12,8,20,14,31,32,36,40,27,20,33,27,74,9,29,11,7,28,15,25,10,12,11,64,60,64,62,60
235500,23,152.4,66.2,60,69,325000,1,3,64,50,37,55,36,62,41,38,53,58,72,72,78,67,77,44,31,49,65,42,53,40,49,51,44,47,44,44,38,7,8,9,10,6
243470,21,152.4,73,59,70,270000,1,2,59,47,48,48,50,67,45,40,51,64,68,68,62,40,68,62,37,57,58,48,36,24,55,53,60,47,59,34,39,12,14,10,7,9
241422,17,154.94,74.8,59,72,270000,1,3,54,52,41,60,49,66,58,48,56,70,60,57,55,54,65,63,50,33,55,45,45,30,50,54,57,64,24,42,43,9,14,7,11,14
224526,23,152.4,69.9,59,68,240000,1,3,48,46,61,61,43,63,45,48,58,66,59,59,60,57,61,57,65,62,60,49,60,47,55,50,50,52,53,60,61,11,10,14,7,11
245773,20,154.94,73.9,59,74,325000,1,2,32,59,49,48,53,63,58,27,42,55,75,79,68,56,68,59,57,62,58,54,53,10,55,58,59,58,12,19,20,5,11,13,8,11
243981,20,190.5,81.2,59,74,300000,1,2,27,22,67,35,25,28,28,24,30,33,49,62,40,45,53,40,69,65,77,17,49,51,28,29,35,41,54,64,61,13,9,10,13,10
236557,22,185.42,73,59,69,250000,1,2,40,58,51,52,43,57,48,34,45,56,77,81,68,58,64,54,65,69,68,52,52,30,54,53,52,50,19,24,22,12,12,7,7,9
232973,34,175.26,69.9,59,59,90000,1,2,47,47,66,63,43,58,42,45,65,63,61,56,74,58,73,51,51,73,63,49,56,61,57,56,50,52,34,58,61,8,7,15,9,12
232205,20,170.18,64.9,59,74,300000,1,2,50,35,44,61,30,59,29,34,58,57,68,64,64,54,72,51,55,66,55,42,60,58,41,55,50,44,57,59,56,5,11,8,6,14
218381,21,175.26,71.2,59,67,230000,1,3,58,49,47,68,49,64,62,55,63,64,72,67,69,51,74,59,51,63,52,54,46,24,48,57,52,57,40,53,54,14,8,14,16,7
246284,20,154.94,74.8,59,69,220000,1,3,61,30,50,37,36,57,38,41,34,50,69,58,57,54,65,32,62,62,55,37,56,61,52,41,44,45,53,65,66,14,14,11,8,11
238347,23,182.88,77.1,59,68,240000,1,2,56,50,60,46,35,60,31,32,27,60,80,87,78,45,64,59,66,55,49,55,28,11,64,41,57,41,36,10,16,14,13,9,6,9
244490,19,187.96,79.8,59,73,300000,1,2,28,19,55,42,18,36,20,27,36,43,54,53,54,51,56,31,62,52,67,22,56,57,23,39,35,40,60,64,62,7,7,12,9,7
244233,22,195.58,87.1,59,67,230000,1,2,42,57,68,50,53,53,51,39,28,58,59,63,51,52,35,58,60,59,83,45,58,22,53,42,57,49,26,31,19,7,6,10,15,13
235785,21,154.94,77.1,59,71,280000,1,2,35,61,43,42,47,62,40,44,30,54,83,85,71,53,70,58,70,55,65,52,66,25,57,45,58,45,15,11,14,12,14,10,13,8
245000,19,152.4,64.9,59,75,290000,1,2,47,38,60,67,37,52,47,39,53,61,68,55,69,51,74,49,54,59,52,41,62,60,39,48,48,50,54,57,58,12,12,7,8,8
241160,18,172.72,64.9,59,81,350000,1,3,55,40,40,66,46,58,58,53,61,61,64,60,73,50,74,47,48,54,36,32,49,35,53,64,50,63,38,55,52,8,14,7,10,5
244012,22,185.42,78,59,69,250000,1,2,61,43,49,60,38,56,35,32,49,52,67,77,59,58,55,40,64,68,67,41,69,55,53,52,39,47,53,61,58,10,7,14,11,14
243500,19,190.5,84.8,59,72,260000,1,2,41,21,58,51,23,41,22,27,52,51,57,61,60,43,59,44,58,61,81,25,64,48,27,41,33,43,52,61,56,14,15,10,12,12
235820,21,185.42,74.8,59,70,210000,1,1,14,9,13,15,6,7,14,12,29,18,38,23,36,50,45,19,64,18,37,9,28,7,6,38,11,24,13,11,13,55,61,60,61,61
165932,34,152.4,74.8,59,59,60000,1,2,59,49,57,59,45,56,28,46,56,57,46,49,55,61,65,57,77,65,64,51,72,60,53,57,55,59,58,60,57,10,7,12,13,9
224554,23,182.88,73,59,65,180000,1,2,34,32,53,52,32,63,37,32,52,53,73,74,65,56,65,50,65,69,74,40,63,61,63,62,43,58,60,51,49,8,12,16,12,8
237097,20,193.04,79.8,59,70,210000,1,1,12,5,12,17,5,13,13,11,26,14,22,28,35,57,23,18,60,17,62,6,25,7,5,41,16,57,16,10,10,56,57,61,58,62
230697,22,152.4,73,59,70,260000,1,2,59,53,54,64,56,59,56,60,60,63,65,61,66,60,57,65,53,55,64,46,55,35,53,56,60,59,61,58,61,7,8,15,7,12
226089,22,190.5,83.9,59,67,,1,2,38,24,56,46,25,48,26,31,42,50,56,63,57,45,60,37,67,67,74,29,62,54,24,31,43,57,58,62,56,14,9,11,12,14
245800,18,182.88,74.8,59,77,,1,1,12,9,18,27,7,12,10,13,27,14,34,32,29,55,48,22,63,27,53,8,34,14,9,41,12,39,9,14,13,59,59,56,57,59
235815,20,185.42,72.1,59,72,260000,1,2,52,49,55,59,40,62,45,37,55,56,69,62,64,53,60,43,66,64,55,41,51,52,47,46,38,46,55,62,61,6,8,6,9,10
228134,22,185.42,73,59,71,250000,1,2,40,33,59,48,57,50,40,42,44,50,65,62,58,52,53,55,77,67,76,43,74,50,42,32,52,44,55,54,57,14,6,13,11,10
223270,21,198.12,94.8,59,69,190000,1,1,19,16,16,27,19,15,20,19,17,21,48,47,39,53,57,25,55,35,62,17,22,17,20,32,17,43,15,12,13,57,60,59,57,62
241445,22,152.4,68,59,69,220000,1,2,64,30,51,57,32,54,33,28,48,51,66,62,60,53,75,26,56,57,57,22,50,52,44,34,32,49,53,66,62,6,7,12,12,7
247332,21,182.88,69.9,59,67,230000,1,2,32,60,54,58,49,60,34,32,29,59,72,72,72,51,65,60,52,60,55,54,33,18,50,51,60,50,20,14,18,8,13,8,9,14
243235,21,152.4,69.9,59,70,230000,1,2,50,31,52,55,41,58,51,38,46,54,84,82,78,53,66,39,69,68,49,37,63,54,47,39,44,44,54,56,55,11,13,9,9,11
236579,23,195.58,78.9,59,69,,1,2,21,24,65,26,27,45,23,20,28,45,62,61,47,44,42,40,69,58,67,16,59,48,25,30,35,58,57,66,63,14,7,6,5,13
239952,23,190.5,74.8,59,67,200000,1,2,34,26,56,39,29,30,28,37,37,38,58,52,46,54,51,41,72,64,74,26,47,58,32,35,50,55,58,61,60,12,5,13,14,11
243279,18,165.1,64.9,59,76,270000,1,2,61,30,52,40,37,61,36,34,28,47,68,63,60,53,91,29,62,63,30,33,60,56,46,37,47,45,61,63,64,9,14,8,12,8
240207,23,182.88,74.8,59,67,230000,1,2,57,53,64,58,36,56,29,32,49,58,69,74,64,53,65,63,65,70,65,48,54,40,55,53,36,50,50,46,45,8,7,14,7,12
238927,24,187.96,78.9,59,64,150000,1,1,11,7,12,23,6,12,11,14,27,13,27,22,22,54,39,17,51,27,66,6,16,11,5,21,19,38,10,10,12,57,59,55,54,64
238670,23,154.94,79.8,59,65,210000,1,3,49,52,37,59,39,66,45,43,57,64,65,68,64,53,67,46,51,55,68,44,38,20,50,55,44,57,42,30,37,14,7,11,13,6
244558,18,170.18,64.9,59,76,290000,1,2,45,27,62,50,34,45,37,33,46,40,67,72,60,60,74,36,67,56,49,35,57,63,39,49,48,60,61,64,60,10,11,7,5,10
237133,21,190.5,81.2,59,72,240000,1,1,11,6,15,22,8,13,14,11,28,12,31,20,32,45,27,26,35,20,73,7,28,14,5,31,12,49,10,14,12,63,64,52,58,53
236365,22,152.4,78,59,68,210000,1,2,56,35,48,43,30,58,40,41,36,56,72,69,69,56,69,34,62,69,66,29,59,56,59,46,37,48,61,58,57,9,15,7,15,14
235596,27,182.88,79.8,59,60,180000,1,2,43,34,61,61,39,58,37,37,62,60,58,48,48,49,65,62,68,72,70,47,63,55,53,58,61,56,61,59,49,10,8,6,9,5
191563,32,170.18,68,59,59,140000,1,2,75,23,68,70,31,47,35,41,65,59,57,64,81,64,76,64,77,67,58,51,56,67,44,63,30,70,39,60,62,16,11,14,11,16
182347,33,193.04,84.8,59,59,90000,1,1,31,15,23,53,16,21,32,32,56,34,50,51,56,56,53,43,52,34,63,14,44,26,17,52,32,56,12,18,18,55,63,56,61,55
240970,20,182.88,78,59,76,325000,1,2,48,44,57,64,45,56,43,49,58,61,57,63,60,60,58,61,57,56,66,47,63,52,56,56,46,55,55,57,59,6,6,8,7,7
243528,23,182.88,77.1,59,66,190000,1,2,22,16,57,27,21,21,28,23,21,32,56,56,41,59,59,33,70,66,69,17,65,63,21,28,34,57,58,61,58,13,13,12,14,9
229706,21,182.88,72.1,59,71,250000,1,2,50,27,62,56,37,36,38,34,52,54,65,56,49,49,70,49,66,59,67,51,61,57,24,54,22,51,51,59,57,6,7,11,14,11
238920,23,165.1,68,59,68,200000,1,2,56,29,48,55,26,58,52,31,55,54,73,72,86,50,89,52,60,66,47,48,50,52,47,46,37,41,54,62,57,9,8,6,6,11
233800,20,175.26,74.8,59,67,190000,1,2,52,49,52,58,37,46,38,32,50,57,71,71,68,54,74,45,70,63,58,47,51,55,52,48,42,48,56,58,57,9,13,10,12,9
247410,18,152.4,66.2,59,76,290000,1,2,43,34,57,65,42,55,45,41,61,56,63,68,54,56,73,63,56,64,48,39,67,55,60,62,53,62,49,57,61,11,14,12,13,13
222322,21,152.4,74.8,59,68,240000,1,2,57,54,52,59,51,55,57,62,58,56,64,63,67,55,64,61,54,63,58,57,64,59,54,59,64,62,52,58,57,6,10,8,11,14
238449,20,198.12,79.8,59,72,260000,1,2,40,39,56,58,32,53,40,40,54,54,63,69,52,54,49,63,65,70,79,53,66,55,37,55,45,53,53,58,54,14,9,13,14,11
227185,27,170.18,66.2,59,59,170000,1,2,54,54,49,56,41,56,58,41,58,55,72,70,65,56,59,51,52,68,59,59,45,25,59,54,53,52,48,51,49,12,12,14,15,10
225136,22,187.96,78.9,59,64,150000,1,1,15,9,12,24,20,13,17,14,25,22,47,46,37,41,58,30,55,22,66,17,20,11,12,11,21,30,12,18,15,62,57,56,58,64
214896,24,152.4,71.2,59,64,210000,1,2,52,59,59,51,43,59,57,33,39,61,56,66,66,53,67,62,83,39,65,56,31,14,57,52,60,46,47,30,19,14,8,10,9,7
247407,18,190.5,79.8,59,75,280000,1,2,34,25,57,38,27,34,29,28,36,37,62,66,50,49,46,43,72,65,70,32,50,58,22,33,46,46,54,69,61,8,14,8,13,11
241263,18,172.72,64.9,59,74,325000,1,2,45,42,46,63,32,61,52,35,59,63,68,69,71,50,80,50,61,62,40,42,54,48,52,56,40,49,43,39,44,5,13,11,12,10
222574,28,175.26,69.9,59,59,150000,1,2,54,43,45,67,46,57,50,48,63,61,58,67,75,57,75,46,53,64,60,51,38,26,56,61,54,66,35,47,50,7,16,7,6,8
247149,26,193.04,89.8,59,62,190000,1,2,45,45,45,63,38,62,32,38,51,64,68,66,60,59,38,46,59,67,76,40,52,52,58,55,35,45,33,54,41,5,6,7,14,8
224620,25,154.94,67.1,59,64,200000,1,2,42,42,50,60,33,57,36,41,57,58,63,71,64,60,74,59,61,72,47,49,61,48,59,57,40,54,52,56,47,13,8,10,8,10
242539,21,154.94,78.9,59,69,260000,1,2,53,58,54,61,48,60,45,36,55,56,60,65,67,48,64,59,71,66,67,53,70,31,58,50,40,48,30,37,35,8,9,10,5,6
244585,19,185.42,78,59,75,300000,1,2,25,28,54,35,22,25,27,29,33,35,62,63,47,42,54,37,68,59,71,20,58,56,22,33,37,55,65,61,60,10,13,9,9,14
235881,25,182.88,82.1,59,64,210000,1,2,41,59,56,55,57,57,43,36,40,56,66,61,66,53,69,60,59,61,74,57,63,15,57,52,60,53,38,14,11,10,8,9,7,10
198761,27,182.88,81.2,59,60,180000,1,2,50,57,49,44,63,54,55,42,35,59,68,66,68,69,55,55,61,73,67,45,68,20,62,54,62,41,30,18,16,16,13,14,9,11
231526,22,152.4,68.9,59,71,280000,1,2,60,59,39,55,50,61,52,40,59,63,67,61,47,59,71,66,33,32,35,46,31,25,50,51,61,61,50,32,32,9,10,7,7,6
220564,23,187.96,74.8,59,68,180000,1,1,14,20,18,22,15,19,15,16,20,20,33,33,25,54,53,21,41,27,39,17,18,22,14,44,22,39,19,19,16,59,55,54,58,63
182419,31,182.88,69.9,59,59,100000,1,2,45,54,56,60,37,32,52,52,55,59,60,55,62,55,55,61,57,65,63,50,56,57,54,55,30,55,64,58,48,11,11,13,7,13
245649,18,175.26,71.2,59,72,280000,1,3,57,56,48,55,50,60,53,49,58,58,74,66,67,44,68,57,41,67,52,49,42,47,55,51,58,48,47,54,50,14,12,6,7,9
244113,38,175.26,71.2,59,59,20000,1,2,54,18,53,54,23,53,44,34,48,47,69,68,80,53,83,37,65,63,63,26,78,54,43,39,41,57,59,59,65,10,10,11,12,12
226193,32,175.26,67.1,59,59,100000,1,2,46,52,46,63,39,64,37,34,59,62,72,62,59,59,76,53,75,69,66,49,63,55,62,67,42,60,63,57,53,9,15,16,9,10
200593,31,182.88,78,59,59,130000,1,2,55,45,53,62,45,49,56,50,58,61,66,66,91,63,58,62,82,65,82,42,52,61,57,52,58,60,57,57,55,14,9,11,14,14
202128,26,175.26,69.9,59,62,160000,1,2,58,38,48,56,35,58,49,43,54,57,73,79,81,57,79,48,58,54,41,44,51,52,51,42,45,43,54,58,54,15,13,14,13,12
198543,29,154.94,73,59,59,160000,1,3,52,54,53,55,52,58,57,50,50,57,75,83,70,53,65,59,52,64,68,53,60,32,56,56,58,54,30,36,35,7,11,7,8,16
237966,21,175.26,72.1,59,70,260000,1,3,52,52,48,62,51,60,56,52,63,62,57,59,70,60,68,63,56,54,54,46,47,33,48,62,55,64,45,48,47,11,12,7,9,15
227726,24,165.1,53.1,59,65,210000,1,2,55,52,49,60,42,55,42,39,57,60,75,70,76,54,65,58,66,54,39,39,55,49,54,58,39,50,29,49,45,15,15,6,11,14
224397,22,193.04,78,59,69,190000,1,1,19,14,19,30,18,20,19,19,31,22,49,42,44,58,44,34,70,40,65,18,18,24,20,32,25,30,17,21,18,63,59,61,50,60
240524,21,185.42,74.8,59,69,260000,1,2,56,52,50,56,54,60,52,35,49,58,87,90,72,45,64,62,71,64,69,48,48,20,52,45,53,52,39,34,32,9,9,12,11,7
222348,25,182.88,73,59,62,200000,1,2,49,49,55,68,47,57,46,48,62,55,79,73,65,64,59,63,63,60,61,49,66,47,55,48,60,52,56,46,44,7,12,14,10,10
245685,19,187.96,82.1,59,74,325000,1,2,50,36,45,68,44,52,47,41,65,62,60,60,45,51,52,55,53,67,69,34,40,30,56,64,53,67,38,41,47,6,9,14,9,6
