Play_Id,Age,Height_Cm,Weight_Kgs,Overall_Rating,Potential,Value_Euro,International_Reputation_1_5,Skill_Moves_1_5
234319,21,175.26,69.9,63,76,625000,1,2
232527,26,182.88,82.1,63,68,425000,1,2
246862,21,172.72,64.9,63,71,550000,1,3
239182,25,193.04,83.9,63,67,400000,1,2
193613,31,193.04,78,63,63,350000,1,2
228685,21,152.4,72.1,63,75,675000,1,3
212045,24,182.88,79.8,63,70,425000,1,2
242764,24,170.18,68.9,63,68,500000,1,3
216396,23,182.88,74.8,63,73,525000,1,2
212812,24,190.5,84.8,63,68,500000,1,3
190539,27,182.88,74.8,63,64,450000,1,2
238667,25,187.96,78,63,69,425000,1,2
229707,21,170.18,68,63,78,800000,1,3
225355,24,165.1,54.9,63,73,525000,1,2
180810,32,182.88,78.9,63,63,325000,1,3
229194,20,172.72,67.1,63,80,700000,1,2
246857,25,187.96,79.8,63,67,475000,1,2
244041,19,182.88,79.8,63,80,775000,1,3
195396,27,182.88,77.1,63,64,425000,1,3
236868,20,154.94,71.2,63,75,650000,1,2
210244,24,187.96,74.8,63,68,500000,1,3
208196,36,182.88,88,63,63,80000,1,2
243523,28,182.88,78,63,64,325000,1,2
242755,18,170.18,66.2,63,83,750000,1,3
242499,22,182.88,78,63,72,575000,1,3
239170,26,152.4,76.2,63,66,450000,1,2
225090,22,182.88,73,63,69,525000,1,3
203842,30,185.42,82.1,63,63,290000,1,2
244545,21,187.96,79.8,63,71,550000,1,2
244033,22,172.72,69.9,63,71,550000,1,2
234049,22,195.58,64.9,63,70,375000,1,1
223041,24,195.58,92.1,63,70,375000,1,1
205377,26,185.42,88,63,67,350000,1,1
237888,23,167.64,66.2,63,67,400000,1,2
203328,26,172.72,67.1,63,64,450000,1,3
247103,21,187.96,78,63,72,500000,1,2
239679,23,154.94,73.9,63,70,425000,1,2
163135,33,187.96,83.9,63,63,210000,1,1
219967,23,190.5,77.1,63,68,350000,1,1
17725,39,182.88,69.9,63,63,50000,2,2
201277,28,187.96,79.8,63,63,300000,1,2
200253,29,152.4,69.9,63,63,375000,1,2
242492,24,154.94,73.9,63,68,500000,1,2
229436,22,185.42,83,63,73,525000,1,2
221244,26,182.88,79.8,63,64,450000,1,3
244283,23,172.72,69.9,63,68,400000,1,3
53818,35,172.72,73,63,63,180000,1,2
244538,26,182.88,77.1,63,66,400000,1,2
176442,32,152.4,72.1,63,63,325000,1,2
234298,25,172.72,76.2,63,65,450000,1,3
233018,22,172.72,64,63,75,650000,1,2
228410,21,190.5,84.8,63,75,525000,1,1
222266,22,182.88,76.2,63,71,475000,1,2
244793,24,200.66,101.2,63,69,525000,1,2
231993,31,182.88,69.9,63,63,240000,1,1
244024,18,152.4,59.9,63,83,725000,1,3
229176,20,152.4,72.1,63,76,700000,1,3
225336,23,185.42,69.9,63,71,450000,1,3
211512,24,152.4,72.1,63,68,400000,1,2
187959,37,187.96,88,63,63,50000,1,1
239159,29,182.88,73,63,63,375000,1,3
231735,24,154.94,69.9,63,68,425000,1,2
198195,28,193.04,91.2,63,63,400000,1,2
245810,22,154.94,79.8,63,72,500000,1,2
225330,25,167.64,60.8,63,66,475000,1,3
217650,34,172.72,68.9,63,63,190000,1,3
193073,33,193.04,79.8,63,63,150000,1,2
237361,31,152.4,78,63,63,350000,1,2
221489,22,167.64,59.9,63,73,600000,1,2
202801,25,193.04,82.1,63,69,425000,1,2
227632,26,185.42,73,63,67,400000,1,2
247343,18,182.88,74.8,63,79,750000,1,2
215855,22,152.4,73,63,70,425000,1,2
192046,27,165.1,55.8,63,63,325000,1,3
245550,23,190.5,88,63,70,525000,1,2
236846,19,175.26,67.1,63,75,600000,1,3
235054,21,154.94,83,63,69,425000,1,2
222510,22,190.5,83.9,63,71,400000,1,1
212782,23,182.88,79.8,63,68,475000,1,2
204334,26,190.5,76.2,63,67,325000,1,1
240941,18,152.4,66.2,63,84,825000,1,3
239405,21,182.88,73.9,63,75,650000,1,3
219949,26,152.4,77.1,63,66,375000,1,2
204845,25,175.26,69.9,63,67,475000,1,3
241708,19,187.96,71.2,63,79,725000,1,2
240172,22,175.26,64,63,74,625000,1,3
236588,20,185.42,78.9,63,73,525000,1,2
224556,29,152.4,71.2,63,63,280000,1,2
212012,25,175.26,64.9,63,69,500000,1,2
208684,32,154.94,79.8,63,63,220000,1,1
238379,19,185.42,79.8,63,81,750000,1,3
236587,20,175.26,68,63,73,500000,1,2
235563,20,152.4,74.8,63,77,800000,1,2
214571,31,190.5,78.9,63,63,240000,1,1
202795,25,175.26,66.2,63,68,400000,1,2
244010,21,172.72,64.9,63,73,600000,1,2
239402,24,190.5,86.2,63,67,400000,1,2
233514,21,182.88,79.8,63,74,550000,1,2
223018,29,182.88,74.8,63,63,290000,1,2
216106,25,182.88,79.8,63,68,350000,1,1
197930,28,154.94,76.2,63,63,400000,1,3
239145,21,182.88,73,63,75,575000,1,2
231465,23,185.42,69.9,63,72,475000,1,2
231720,21,193.04,89.8,63,74,500000,1,1
227880,28,185.42,83,63,63,300000,1,2
238631,24,154.94,76.2,63,68,500000,1,3
229412,23,190.5,83.9,63,73,525000,1,2
227876,26,154.94,74.8,63,66,475000,1,2
198692,27,152.4,73,63,64,425000,1,2
198436,26,185.42,82.1,63,66,475000,1,2
237091,23,160.02,60.8,63,72,550000,1,3
171555,36,187.96,87.1,63,63,90000,1,1
11811,35,170.18,77.1,63,63,150000,1,2
205091,30,185.42,78,63,63,280000,1,2
246306,22,170.18,64,63,71,550000,1,3
244514,28,154.94,77.1,63,64,350000,1,2
243746,26,175.26,72.1,63,66,475000,1,3
242466,23,154.94,69.9,63,69,425000,1,2
229666,31,187.96,78.9,63,63,250000,1,2
202786,24,190.5,88.9,63,70,375000,1,1
104737,36,193.04,89.8,63,63,50000,1,1
247328,18,175.26,71.2,63,81,725000,1,3
246816,19,172.72,68.9,63,77,750000,1,3
156704,33,152.4,69.9,63,63,220000,1,2
213280,25,175.26,68,63,66,475000,1,2
202528,25,152.4,74.8,63,68,400000,1,2
182047,30,190.5,82.1,63,63,250000,1,1
207903,32,187.96,74.8,63,63,240000,1,2
185118,36,195.58,93.9,63,63,50000,1,1
179742,30,182.88,76.2,63,63,375000,1,2
243742,27,185.42,79.8,63,66,375000,1,2
239134,28,182.88,78,63,63,290000,1,2
181021,36,193.04,89.8,63,63,90000,1,2
239901,21,200.66,76.2,63,74,650000,1,2
245532,25,187.96,82.1,63,68,500000,1,2
177692,31,182.88,78,63,63,350000,1,3
242204,19,152.4,73.9,63,81,750000,1,3
240156,22,175.26,68,63,71,550000,1,3
222236,28,152.4,72.1,63,63,290000,1,2
208668,22,185.42,73,63,70,525000,1,3
203292,26,154.94,74.8,63,66,375000,1,2
243739,26,185.42,78,63,65,375000,1,2
239899,20,175.26,69.9,63,80,800000,1,3
236315,21,182.88,69.9,63,74,550000,1,2
230171,35,154.94,74.8,63,63,150000,1,1
207899,26,187.96,93,63,68,350000,1,1
203034,28,190.5,83.9,63,66,300000,1,1
245785,23,182.88,79.8,63,68,425000,1,2
240665,25,182.88,79.8,63,69,425000,1,2
242707,23,193.04,88,63,71,475000,1,2
232467,28,172.72,63,63,63,375000,1,2
187154,27,190.5,76.2,63,66,375000,1,2
182802,35,175.26,74.8,63,63,150000,1,2
181010,31,170.18,64.9,63,63,270000,1,2
215570,24,182.88,73,63,70,450000,1,2
199442,27,152.4,62.1,63,64,425000,1,3
238097,22,172.72,69.9,63,69,525000,1,2
237329,19,182.88,71.2,63,81,750000,1,3
169489,32,182.88,78,63,63,325000,1,2
232465,32,170.18,64,63,63,280000,1,2
228625,29,154.94,67.1,63,64,325000,1,2
227857,23,175.26,71.2,63,69,500000,1,3
234000,35,187.96,79.8,63,63,150000,1,1
225808,21,154.94,71.2,63,73,600000,1,2
177679,29,154.94,68,63,63,290000,1,2
233743,19,175.26,69.9,63,78,800000,1,3
209935,28,195.58,86.2,63,65,350000,1,2
237582,24,172.72,71.2,63,69,500000,1,3
214030,23,175.26,69.9,63,70,500000,1,2
212750,28,152.4,78.9,63,63,400000,1,2
200718,25,198.12,83.9,63,68,425000,1,2
186637,30,154.94,74.8,63,63,280000,1,2
232461,25,187.96,78,63,67,400000,1,2
224525,23,172.72,73,63,70,525000,1,2
199181,35,154.94,77.1,63,63,110000,1,2
173836,30,175.26,73,63,63,375000,1,3
220684,23,172.72,68.9,63,72,575000,1,3
215052,26,170.18,71.2,63,66,375000,1,2
228363,22,190.5,76.2,63,69,425000,1,2
220682,24,152.4,73,63,70,525000,1,3
225545,22,152.4,77.1,63,70,525000,1,3
221961,25,170.18,64.9,63,68,400000,1,2
218633,23,185.42,77.1,63,66,475000,1,3
206089,23,154.94,71.2,63,70,500000,1,3
198153,27,152.4,77.1,63,63,400000,1,2
177672,32,187.96,78.9,63,63,210000,1,1
240136,20,175.26,69.9,63,74,600000,1,3
231944,21,154.94,66.2,63,74,550000,1,2
234760,23,187.96,81.2,63,69,425000,1,3
240647,25,170.18,68,63,68,500000,1,3
240135,19,182.88,78,63,72,425000,1,1
239367,20,175.26,68.9,63,78,800000,1,4
230919,21,185.42,68,63,69,425000,1,2
199684,27,187.96,79.8,63,64,350000,1,2
221443,29,175.26,73.9,63,63,290000,1,2
210691,24,154.94,72.1,63,68,500000,1,2
232706,32,175.26,74.8,63,63,200000,1,2
224770,23,175.26,66.2,63,71,550000,1,3
224002,32,165.1,68,63,63,240000,1,2
243201,20,187.96,79.8,63,77,650000,1,1
240385,20,187.96,79.8,63,74,625000,1,3
236033,21,185.42,79.8,63,73,450000,1,1
222209,23,185.42,74.8,63,71,475000,1,2
221953,23,165.1,62.1,63,69,500000,1,3
212737,25,152.4,74.8,63,65,450000,1,3
244736,26,170.18,63,63,64,425000,1,2
243456,23,152.4,77.1,63,70,525000,1,2
242176,26,175.26,69.9,63,66,450000,1,2
232448,32,152.4,76.2,63,63,210000,1,1
227584,26,152.4,73,63,65,375000,1,2
239615,23,167.64,78.9,64,71,525000,1,3
238847,21,190.5,78,64,77,700000,1,1
238591,28,154.94,83.9,64,64,375000,1,2
222463,22,175.26,71.2,64,70,625000,1,3
198655,26,154.94,74.8,64,67,475000,1,2
212990,23,154.94,74.8,64,70,600000,1,2
198142,29,154.94,77.1,64,64,450000,1,3
242429,18,182.88,72.1,64,77,675000,1,2
233213,22,190.5,76.2,64,73,600000,1,2
232445,26,193.04,83,64,65,450000,1,2
163581,33,185.42,78.9,64,64,180000,1,2
224253,22,175.26,66.2,64,72,675000,1,3
222973,28,154.94,72.1,64,64,475000,1,3
214013,27,170.18,68.9,64,65,425000,1,2
242684,21,175.26,66.2,64,77,875000,1,3
210428,27,195.58,88.9,64,66,375000,1,1
241659,21,182.88,72.1,64,78,1000000,1,2
232955,22,175.26,66.2,64,69,500000,1,2
231931,27,190.5,78.9,64,66,450000,1,2
224763,21,187.96,78,64,79,900000,1,2
211707,28,182.88,78.9,64,64,375000,1,2
201467,32,187.96,84.8,64,64,300000,1,2
200955,26,187.96,79.8,64,67,400000,1,1
197883,28,172.72,73,64,64,475000,1,3
241913,24,172.72,68.9,64,69,500000,1,2
223993,23,170.18,68,64,72,675000,1,2
245240,20,152.4,71.2,64,74,725000,1,2
216052,27,185.42,83.9,64,65,550000,1,2
212468,27,185.42,76.2,64,67,475000,1,2
198132,28,185.42,82.1,64,66,375000,1,1
241139,25,187.96,74.8,64,69,500000,1,2
240371,22,187.96,82.1,64,75,600000,1,1
208115,26,154.94,74.8,64,66,450000,1,2
191730,27,172.72,69.9,64,65,425000,1,2
163570,34,175.26,73,64,64,220000,1,2
225266,21,154.94,64.9,64,73,700000,1,3
205554,25,198.12,79.8,64,67,400000,1,1
238577,22,152.4,64,64,74,625000,1,2
238065,20,185.42,81.2,64,76,775000,1,3
169713,30,182.88,76.2,64,64,350000,1,2
225009,23,152.4,71.2,64,73,675000,1,3
183024,32,152.4,73,64,64,375000,1,2
246256,20,175.26,74.8,64,75,675000,1,2
245232,26,175.26,67.1,64,65,525000,1,3
238320,19,152.4,73.9,64,77,825000,1,2
212976,31,170.18,73,64,64,425000,1,3
245487,25,187.96,82.1,64,67,400000,1,1
233711,22,182.88,79.8,64,70,525000,1,2
226286,28,187.96,88,64,64,475000,1,2
220654,23,154.94,73.9,64,69,500000,1,3
210158,25,172.72,69.9,64,65,550000,1,3
205038,25,187.96,82.1,64,69,500000,1,2
204782,24,154.94,72.1,64,69,625000,1,3
183789,32,182.88,76.2,64,64,270000,1,1
233965,21,175.26,67.1,64,72,575000,1,3
244972,20,154.94,71.2,64,73,700000,1,3
244460,23,152.4,74.8,64,72,575000,1,2
241132,22,152.4,72.1,64,74,,1,2
226540,24,154.94,73,64,70,625000,1,3
214508,33,154.94,73.9,64,64,260000,1,2
199916,27,190.5,88,64,66,450000,1,2
189163,28,170.18,72.1,64,64,450000,1,3
212971,28,175.26,69.9,64,65,425000,1,2
202731,28,175.26,67.1,64,64,375000,1,2
238570,21,193.04,88,64,75,600000,1,1
229610,22,182.88,78.9,64,74,625000,1,2
182761,32,190.5,89.8,64,64,270000,1,1
230121,23,185.42,84.8,64,69,625000,1,2
163049,32,182.88,77.1,64,64,400000,1,2
223721,24,185.42,83,64,71,525000,1,2
220649,24,182.88,79.8,64,69,600000,1,3
183780,30,185.42,74.8,64,64,350000,1,2
242660,18,187.96,79.8,64,80,825000,1,2
188131,34,152.4,73,64,64,180000,1,2
187619,31,190.5,87.1,64,64,270000,1,1
240611,19,175.26,63,64,80,925000,1,3
224483,24,187.96,77.1,64,69,600000,1,2
245218,21,182.88,74.8,64,72,675000,1,2
192738,30,190.5,86.2,64,64,325000,1,2
244706,28,182.88,79.8,64,64,475000,1,2
217826,23,187.96,74.8,64,68,575000,1,3
240097,20,172.72,69.9,64,80,950000,1,2
231137,23,185.42,69.9,64,73,700000,1,3
202721,26,182.88,79.8,64,67,550000,1,3
240352,28,182.88,79.8,64,66,425000,1,2
210144,31,152.4,73.9,64,64,300000,1,2
207584,30,187.96,92.1,64,64,450000,1,2
192479,27,172.72,67.1,64,64,475000,1,3
246751,28,154.94,79.8,64,64,475000,1,2
238815,20,152.4,73,64,73,675000,1,3
238559,25,195.58,93,64,69,500000,1,2
232415,27,175.26,71.2,64,64,475000,1,2
225759,23,175.26,67.1,64,69,600000,1,3
152031,34,152.4,73.9,64,64,170000,1,2
202975,28,190.5,79.8,64,64,450000,1,2
202207,30,152.4,69.9,64,64,,1,2
193758,28,187.96,83.9,64,64,475000,1,3
186590,30,187.96,82.1,64,64,450000,1,2
246750,24,187.96,81.2,64,67,475000,1,2
226782,24,154.94,77.1,64,70,625000,1,2
242654,19,170.18,74.8,64,82,925000,1,3
216030,31,152.4,74.8,64,64,425000,1,2
206558,25,154.94,71.2,64,69,625000,1,3
220637,24,172.72,59.9,64,71,525000,1,2
209885,28,185.42,83.9,64,64,475000,1,3
243676,28,175.26,78,64,64,375000,1,2
241628,20,175.26,69.9,64,82,975000,1,3
226268,21,175.26,74.8,64,75,675000,1,2
210652,25,185.42,87.1,64,67,400000,1,1
207836,28,152.4,68.9,64,64,475000,1,2
239323,22,182.88,78.9,64,75,775000,1,2
206555,23,182.88,69.9,64,69,425000,1,1
229082,22,193.04,66.2,64,73,675000,1,2
223962,21,187.96,78,64,75,675000,1,2
206554,24,154.94,74.8,64,69,500000,1,2
223956,23,154.94,69.9,64,70,625000,1,3
223444,29,182.88,68,64,64,450000,1,3
208852,24,152.4,71.2,64,68,600000,1,3
177107,32,187.96,82.1,64,64,300000,1,2
241363,17,152.4,62.1,64,84,875000,1,3
239571,20,182.88,81.2,64,74,725000,1,2
231123,24,154.94,73,64,70,525000,1,2
229843,22,175.26,73,64,74,725000,1,2
226259,24,187.96,77.1,64,69,425000,1,1
221651,27,152.4,68.9,64,64,475000,1,3
122066,35,190.5,93,64,64,210000,1,2
236242,25,170.18,66.2,64,67,,1,2
223186,22,152.4,67.1,64,74,725000,1,2
210898,24,175.26,73,64,67,475000,1,2
187345,32,154.94,74.8,64,64,350000,1,3
224465,25,175.26,66.2,64,66,550000,1,2
202193,28,175.26,79.8,64,64,475000,1,3
244176,22,152.4,86.2,64,71,650000,1,3
176592,31,193.04,89.8,64,64,300000,1,2
239312,21,152.4,71.2,64,77,850000,1,3
234704,24,185.42,83,64,72,575000,1,2
231888,22,152.4,68.9,64,74,625000,1,3
210640,27,185.42,78.9,64,64,400000,1,2
207824,25,185.42,81.2,64,66,550000,1,2
244175,27,175.26,68.9,64,65,425000,1,3
242383,21,187.96,83.9,64,72,575000,1,2
241871,21,190.5,79.8,64,74,650000,1,2
240335,25,190.5,84.8,64,68,575000,1,2
212431,29,182.88,78,64,65,400000,1,2
206286,27,152.4,72.1,64,65,425000,1,2
242381,21,154.94,69.9,64,75,775000,1,2
242125,24,170.18,64.9,64,69,600000,1,2
240589,19,154.94,77.1,64,78,950000,1,3
237005,20,175.26,63,64,72,575000,1,2
235213,23,193.04,78,64,72,500000,1,1
237772,21,154.94,73.9,64,74,725000,1,3
233164,20,198.12,81.2,64,81,800000,1,1
224460,23,154.94,69.9,64,72,575000,1,2
201932,31,187.96,87.1,64,64,325000,1,2
198604,27,152.4,73,64,65,500000,1,3
185291,29,187.96,79.8,64,65,350000,1,1
229579,23,154.94,74.8,64,72,575000,1,2
225739,26,185.42,69.9,64,69,500000,1,2
226759,23,195.58,89.8,64,71,550000,1,2
223175,23,187.96,78,64,73,525000,1,1
215495,24,187.96,79.8,64,69,500000,1,2
214471,27,154.94,73.9,64,68,400000,1,1
197831,27,154.94,72.1,64,65,425000,1,3
241606,23,170.18,68,64,72,575000,1,2
225734,23,185.42,73.9,64,72,575000,1,2
202182,29,175.26,68,64,64,450000,1,3
184261,28,154.94,67.1,64,66,450000,1,2
241861,19,154.94,72.1,64,77,750000,1,3
241605,27,182.88,74.8,64,65,525000,1,3
237253,23,152.4,77.1,64,72,675000,1,2
234437,20,172.72,68.9,64,73,600000,1,2
232901,21,185.42,74.8,64,73,600000,1,2
223429,26,175.26,71.2,64,66,550000,1,3
222405,23,175.26,74.8,64,71,625000,1,2
221893,24,152.4,72.1,64,68,500000,1,2
214981,27,182.88,81.2,64,68,400000,1,1
202693,25,193.04,72.1,64,68,575000,1,2
243652,19,175.26,71.2,64,83,950000,1,2
237764,28,172.72,66.2,64,64,475000,1,3
220356,25,182.88,74.8,64,69,500000,1,2
213444,25,175.26,73.9,64,68,575000,1,3
237763,28,175.26,66.2,64,64,475000,1,2
244418,23,187.96,82.1,64,70,450000,1,1
244162,31,185.42,72.1,64,64,425000,1,2
243138,19,175.26,69.9,64,77,700000,1,3
238018,27,185.42,74.8,64,66,375000,1,1
237762,29,165.1,59,64,64,450000,1,3
229570,30,175.26,74.8,64,64,450000,1,3
208066,28,182.88,79.8,64,66,425000,1,2
239553,19,182.88,78,64,78,950000,1,3
229057,27,182.88,78.9,64,65,450000,1,2
215489,25,182.88,79.8,64,71,550000,1,2
201921,27,172.72,78,64,64,500000,1,2
244416,24,182.88,76.2,64,70,600000,1,3
240576,24,162.56,64,64,70,625000,1,3
237248,20,152.4,72.1,64,79,975000,1,2
235456,20,170.18,66.2,64,77,775000,1,3
233152,22,185.42,74.8,64,72,575000,1,2
222912,24,152.4,83.9,64,71,,1,2
203456,34,182.88,81.2,64,64,180000,1,2
192191,30,182.88,72.1,64,64,425000,1,2
191679,32,187.96,77.1,64,64,260000,1,2
188346,31,187.96,83,64,64,325000,1,2
237754,25,182.88,77.1,64,67,475000,1,2
237498,19,172.72,54.9,64,76,775000,1,4
237242,23,182.88,79.8,64,73,600000,1,2
236474,22,187.96,77.1,64,72,675000,1,3
183993,30,154.94,73,64,64,450000,1,2
246457,18,152.4,64.9,64,80,950000,1,3
244921,20,152.4,74.8,64,77,850000,1,2
229817,28,185.42,78.9,64,66,375000,1,1
219577,27,185.42,78,64,67,475000,1,2
152505,32,185.42,78,64,64,300000,1,2
151225,38,182.88,76.2,64,64,60000,1,2
200633,26,190.5,82.1,64,67,475000,1,2
198073,29,190.5,76.2,64,64,375000,1,2
247480,20,170.18,57.2,64,74,700000,1,3
237496,20,152.4,68.9,64,77,850000,1,3
206520,27,185.42,76.2,64,66,450000,1,2
194999,27,175.26,72.1,64,64,475000,1,3
236727,20,175.26,64,64,74,650000,1,2
235702,28,154.94,78,64,64,450000,1,2
168630,32,175.26,64.9,64,64,300000,1,2
232118,23,175.26,69.9,64,72,675000,1,2
49589,35,182.88,74.8,64,64,140000,1,2
244661,19,175.26,73,64,78,825000,1,3
240053,27,152.4,71.2,64,64,475000,1,3
234677,22,185.42,73.9,64,74,725000,1,3
232373,32,152.4,74.8,64,64,260000,1,2
229557,22,175.26,72.1,64,75,675000,1,2
229045,24,182.88,79.8,64,70,625000,1,2
152501,33,170.18,64,64,64,270000,1,2
211893,28,182.88,71.2,64,64,375000,1,2
245940,19,187.96,83.9,64,81,950000,1,3
235700,24,167.64,72.1,64,68,600000,1,3
233140,25,175.26,72.1,64,69,600000,1,3
244403,17,152.4,68.9,64,75,700000,1,3
242099,29,152.4,69.9,64,64,350000,1,2
223923,33,182.88,77.1,64,64,260000,1,1
247218,25,193.04,88,64,70,525000,1,2
234674,21,185.42,73,64,74,650000,1,2
230834,23,187.96,77.1,64,75,675000,1,2
191153,28,190.5,79.8,64,67,375000,1,1
226737,24,185.42,77.1,64,73,600000,1,2
244912,34,152.4,74.8,64,64,180000,1,1
243632,18,187.96,71.2,64,80,925000,1,3
205485,24,152.4,78,64,67,475000,1,2
201901,25,182.88,77.1,64,67,550000,1,3
240044,22,185.42,68,64,70,525000,1,2
232876,25,175.26,68,64,67,475000,1,2
228780,25,154.94,69.9,64,66,450000,1,2
223916,24,185.42,73,64,69,625000,1,3
208812,25,152.4,77.1,64,68,500000,1,4
247211,20,185.42,77.1,64,73,700000,1,3
233643,26,190.5,84.8,64,66,450000,1,2
223147,26,152.4,76.2,64,65,550000,1,3
221355,24,152.4,79.8,64,68,600000,1,3
236458,23,187.96,77.1,64,72,575000,1,2
208297,24,172.72,69.9,64,69,600000,1,3
138153,34,185.42,72.1,64,64,180000,1,2
185256,30,187.96,78.9,64,64,350000,1,2
235432,22,187.96,83,64,71,550000,1,2
245159,23,187.96,74.8,64,73,600000,1,2
244647,21,172.72,64.9,64,74,725000,1,3
242343,20,185.42,79.8,64,80,875000,1,2
233639,25,187.96,79.8,64,69,500000,1,2
229543,25,154.94,76.2,64,68,500000,1,2
225191,27,190.5,82.1,64,67,475000,1,2
200871,31,185.42,83.9,64,64,300000,1,2
242598,20,175.26,63,64,75,750000,1,2
245157,25,152.4,74.8,64,67,575000,1,3
232101,21,182.88,74.8,64,77,700000,1,1
208549,29,187.96,78,64,64,450000,1,2
53412,34,182.88,71.2,64,64,180000,2,2
233892,19,185.42,71.2,64,80,975000,1,2
232356,27,185.42,79.8,64,66,450000,1,2
212644,24,185.42,78.9,64,69,500000,1,2
193187,28,165.1,60.8,64,64,475000,1,4
246691,28,152.4,68,64,65,425000,1,2
235171,19,170.18,54.9,64,77,800000,1,3
162979,34,190.5,86.2,64,64,180000,1,2
225955,22,193.04,82.1,64,69,625000,1,3
237218,23,182.88,74.8,64,72,650000,1,3
231842,21,172.72,64,64,71,650000,1,3
230818,31,187.96,83,64,64,290000,1,1
246945,21,154.94,69.9,64,75,675000,1,2
177313,32,187.96,78,64,64,400000,1,2
242081,19,182.88,74.8,64,84,925000,1,3
236193,35,154.94,73.9,64,64,240000,1,2
228513,25,190.5,83,64,70,525000,1,2
237213,21,185.42,78,64,77,775000,1,2
221853,26,175.26,59.9,64,66,450000,1,2
230044,26,154.94,69.9,64,67,550000,1,3
209565,29,152.4,73.9,64,64,375000,1,2
182427,32,187.96,79.8,64,64,400000,1,2
239003,19,154.94,77.1,64,77,800000,1,3
234651,24,152.4,69.9,64,69,500000,1,3
198811,25,182.88,73,64,67,550000,1,2
194714,29,195.58,84.8,64,64,475000,1,2
239258,21,152.4,73,64,73,700000,1,2
167834,32,182.88,83.9,64,64,270000,1,1
232602,30,182.88,73.9,64,64,325000,1,2
216730,23,190.5,83,64,71,550000,1,2
214682,24,193.04,82.1,64,70,525000,1,2
195481,26,187.96,78,64,65,550000,1,2
246169,18,170.18,64.9,64,84,925000,1,3
243865,25,154.94,71.2,64,68,500000,1,2
237721,22,175.26,66.2,64,77,775000,1,2
230809,22,154.94,71.2,64,70,525000,1,2
224665,21,172.72,66.2,64,75,775000,1,3
234648,29,187.96,84.8,64,65,400000,1,2
169112,32,154.94,79.8,64,64,400000,1,3
211864,26,152.4,72.1,64,67,475000,1,3
203416,25,182.88,83.9,64,65,550000,1,2
193431,31,182.88,72.1,64,64,325000,1,2
188823,31,152.4,71.2,64,64,325000,1,2
238743,20,193.04,79.8,64,77,875000,1,2
236695,22,154.94,74.8,64,74,650000,1,2
232343,29,170.18,68,64,64,425000,1,2
231575,23,175.26,68.9,64,73,,1,2
221847,28,182.88,72.1,64,64,475000,1,2
205975,27,182.88,73.9,64,65,425000,1,2
139927,37,187.96,81.2,64,64,60000,1,2
203415,25,172.72,69.9,64,67,550000,1,3
197527,32,182.88,78,64,64,350000,1,2
244118,25,175.26,64,64,67,575000,1,3
226710,20,195.58,79.8,64,74,725000,1,3
224662,22,175.26,71.2,64,72,675000,1,3
221846,26,152.4,71.2,64,67,475000,1,2
207510,33,182.88,73,64,64,350000,2,2
242069,21,170.18,67.1,64,74,725000,1,2
224661,24,152.4,74.8,64,67,475000,1,2
187796,28,154.94,74.8,64,64,475000,1,2
234388,23,154.94,76.2,64,72,575000,1,2
245390,19,172.72,63,64,77,725000,1,3
244110,25,182.88,79.8,64,66,550000,1,4
238734,21,190.5,83,64,75,600000,1,1
228238,22,185.42,82.1,64,73,600000,1,2
222350,25,154.94,73,64,66,550000,1,2
240781,20,154.94,78.9,64,78,800000,1,1
213901,25,185.42,86.2,64,71,550000,1,2
245388,19,190.5,81.2,64,80,850000,1,2
234380,27,182.88,83,64,66,450000,1,2
193931,28,185.42,77.1,64,64,375000,1,2
187275,30,185.42,83.9,64,64,290000,1,1
231307,21,152.4,73,64,74,625000,1,2
229259,28,187.96,86.2,64,65,400000,1,2
214923,24,175.26,77.1,64,70,525000,1,3
244106,18,154.94,67.1,64,80,925000,1,2
233098,20,185.42,73.9,64,73,575000,1,2
232330,22,182.88,78,64,76,725000,1,2
226698,23,152.4,77.1,64,73,675000,1,3
215434,23,175.26,64.9,64,72,675000,1,3
212106,23,175.26,68.9,64,70,625000,1,3
236937,29,152.4,73,64,64,450000,1,2
236681,20,172.72,68,64,74,600000,1,2
229513,21,170.18,62.1,64,71,650000,1,3
219785,23,152.4,73,64,70,525000,1,2
205961,25,182.88,78,64,68,575000,1,3
193160,32,190.5,83.9,64,64,400000,1,2
243592,26,170.18,60.8,64,66,550000,1,2
242312,24,152.4,72.1,64,71,650000,1,2
210824,26,172.72,73.9,64,65,525000,1,3
168583,31,187.96,84.8,64,64,400000,1,3
230279,31,154.94,74.8,64,64,425000,1,2
224391,30,185.42,82.1,64,64,350000,1,2
215431,24,175.26,64.9,64,69,600000,1,3
198535,29,195.58,78,64,64,375000,1,2
246918,21,182.88,73,64,78,975000,1,2
245894,18,152.4,73.9,64,83,900000,1,3
159366,36,165.1,63,64,64,190000,1,3
214150,28,187.96,81.2,64,66,450000,1,2
238213,28,182.88,76.2,64,64,375000,1,2
204165,28,182.88,74.8,64,64,350000,1,2
239492,24,154.94,66.2,64,70,600000,1,2
215684,27,170.18,72.1,64,64,475000,1,3
140420,35,182.88,83,64,64,110000,1,1
203396,27,185.42,82.1,64,68,400000,1,1
240510,20,175.26,74.8,64,78,975000,1,3
238974,22,182.88,76.2,64,72,675000,1,2
165502,31,182.88,78.9,64,64,270000,1,1
